name,datetime,Temperature,Dew,Humidity,Rainfall,preciptype,windspeed,winddir,Pressure,cloudcover,visibility
kalyani,2017-02-03,19.8,13.1,68.2,0,,16.6,348.8,1015.8,7.5,3.3
kalyani,2017-02-04,21,14.4,68.6,0,,14.8,6.5,1013.9,2.6,3.2
kalyani,2017-02-05,22.3,14.8,66.9,0,,9.4,52.4,1012.9,0,3.4
kalyani,2017-02-06,22.4,14.2,63.8,0,,11.2,338.4,1011.2,0.1,3.3
kalyani,2017-02-07,23.1,15.1,62.7,0,,16.6,336.7,1011.6,0.1,3.3
kalyani,2017-02-08,21.7,12.4,59.4,0,,14.8,347.3,1013.5,0,3.7
kalyani,2017-02-09,22.1,13.1,60.9,0,,11.2,345.7,1012.5,0,3.6
kalyani,2017-02-10,23.2,16.3,68.6,0,,11.2,343.6,1012.2,4.2,2.9
kalyani,2017-02-11,23,15.4,65,0,,14.8,27.4,1014.7,4.3,3.3
kalyani,2017-02-12,23.1,15,62.2,0,,13,26.5,1016.7,3.1,2.8
kalyani,2017-02-13,23.2,15.9,66.9,0,,9.4,20.3,1017.5,0,3
kalyani,2017-02-14,24.4,16.6,66.5,0,,9.4,38.5,1018.2,11.1,2.5
kalyani,2017-02-15,23.4,15.1,62.9,0,,13,356.4,1018.2,4.2,3.1
kalyani,2017-02-16,23,14.3,60.7,0,,9.4,356.8,1015.9,0.8,3.2
kalyani,2017-02-17,23.3,16,66.7,0,,11.2,117.6,1014.9,2.2,2.8
kalyani,2017-02-18,24.4,17.6,68,0,,11.2,198.9,1014.7,16.9,2.9
kalyani,2017-02-19,24.9,19.8,75.2,0,,11.7,189,1012.2,36.9,2.6
kalyani,2017-02-20,26.4,21.4,75.2,0,,16.6,233.7,1007.8,29.8,2.6
kalyani,2017-02-21,26.9,21,72.8,0,,25.9,198.3,1007.5,12.9,3.3
kalyani,2017-02-22,27.1,21.7,73.5,0,,24.1,209.5,1008.4,26.8,4
kalyani,2017-02-23,26,15.8,58.2,0.067,rain,16.6,351.4,1010.9,19.7,4
kalyani,2017-02-24,23.7,10.7,48.9,0,,11.2,344.6,1013.3,0,4.1
kalyani,2017-02-25,22.6,10.2,49.9,0,,18.4,340.7,1012.9,0,4.1
kalyani,2017-02-26,23.5,11.2,50.2,0,,11.2,340.4,1010.9,0,3.9
kalyani,2017-02-27,24.5,13.3,54.4,0,,9.4,342.3,1012.5,0,3.6
kalyani,2017-02-28,24.9,13.3,51.5,0,,13,4.4,1012.7,0,3.8
kalyani,2017-03-01,24.6,14.1,57.4,0,,13,316.9,1011.8,0,3.7
kalyani,2017-03-02,26.5,17.4,62.6,0,,18.4,223.1,1009.8,1.7,3.3
kalyani,2017-03-03,28,15.7,50.4,0,,18.4,231.3,1007.4,3.9,3.7
kalyani,2017-03-04,26,19.2,68.4,0,,20.5,140.3,1007.8,7.8,3.4
kalyani,2017-03-05,27,21.4,72.6,0,,18.4,207.4,1006.8,39.4,3.5
kalyani,2017-03-06,27.1,17.6,60.2,0,,18.4,357.6,1007.9,16.6,3.8
kalyani,2017-03-07,26.5,16.4,57.6,0,,16.6,62.9,1008.7,21.1,3.4
kalyani,2017-03-08,23.2,20.1,83.4,17.34,rain,24.1,186,1008.7,56.3,3
kalyani,2017-03-09,23,21,89,14.341,rain,16.6,117.7,1007.3,52,2.2
kalyani,2017-03-10,25,21.8,84,7.671,rain,25.9,179,1006,55.1,4.5
kalyani,2017-03-11,24.9,21.3,81.7,17.67,rain,16.6,245.2,1007,64.2,2.9
kalyani,2017-03-12,24.1,17.8,70.4,0,,14.8,2.9,1009.4,29.3,3
kalyani,2017-03-13,23.3,12.3,53,0,,20.5,22.4,1012.8,2.4,4
kalyani,2017-03-14,23.2,13.3,56.7,0,,11.2,347.6,1013.2,0,3.9
kalyani,2017-03-15,24,12.4,52.7,0,,14.8,1.8,1012.5,7.3,3.6
kalyani,2017-03-16,24.2,12.8,53.3,0,,11.2,331.5,1010.7,1.5,3.8
kalyani,2017-03-17,26.1,17.8,64.4,0,,20.5,211.6,1008.8,11.4,3.5
kalyani,2017-03-18,27.8,20.5,69,0,,24.1,224.1,1008.7,7.7,3.8
kalyani,2017-03-19,26.5,17.4,64,0.033,rain,13,148.7,1010.8,29,3.5
kalyani,2017-03-20,22.7,18.3,77,0,,16.6,72.9,1011,49.5,3.2
kalyani,2017-03-21,24.1,16.6,67.4,0,,14.8,184.5,1012.4,9.1,3.5
kalyani,2017-03-22,26.5,19.7,69,0,,14.8,198.8,1010.6,22.3,3
kalyani,2017-03-23,28.1,20,65.5,0,,24.1,179,1009.1,24.5,3.3
kalyani,2017-03-24,29.3,20.8,61.7,0,,18.4,196,1008.6,41.6,3.6
kalyani,2017-03-25,29.3,23.2,71.6,0,,20.5,182.2,1008.8,37.4,3.6
kalyani,2017-03-26,28.8,23.5,74,0,,20.5,180.3,1009.5,47.5,3.3
kalyani,2017-03-27,29.6,23.6,72.7,0,,20.5,177.5,1009.4,41.7,3.6
kalyani,2017-03-28,29.2,24.1,75.4,0,,20.5,181,1008.4,55.7,3.4
kalyani,2017-03-29,29.4,23.8,72.6,0,,22.3,186.5,1006.5,49.3,3.6
kalyani,2017-03-30,29.5,24.2,74.4,0,,37.1,199.2,1006.6,24.5,4.3
kalyani,2017-03-31,30.1,25,75.6,0,,31.7,193.2,1008.1,38,3.8
kalyani,2017-04-01,29.9,24.4,73.2,0,,29.5,193.8,1006.5,35.6,3.9
kalyani,2017-04-02,29.7,24.9,76.3,0,,29.5,192.6,1004.9,47,4.2
kalyani,2017-04-03,30.9,23,64.9,0,,31.7,198.5,1005.2,31.4,3.9
kalyani,2017-04-04,29.7,24.4,74.1,0,,25.9,195.8,1006.3,39.6,4.1
kalyani,2017-04-05,29.5,25,77.2,0,,29.5,189.9,1006.8,49.6,3.6
kalyani,2017-04-06,28.9,25.4,82,0,,16.6,172.6,1006.9,59.9,3.5
kalyani,2017-04-07,29.8,25.4,78.2,0,,25.9,189.5,1007,50.5,4.2
kalyani,2017-04-08,30.2,25.7,77.8,0,,22.3,196.4,1007,51,3.5
kalyani,2017-04-09,30.6,25.3,74.4,0,,20.5,212.3,1006.8,43.4,3.6
kalyani,2017-04-10,31.4,22.9,64.3,0,,22.3,235,1006.1,24.6,3.9
kalyani,2017-04-11,31.5,18.4,53.7,0,,16.6,264.3,1006.3,13.3,3.6
kalyani,2017-04-12,30.3,21.6,61.3,0,,18.4,201.4,1007,16.1,4
kalyani,2017-04-13,30.1,21.1,60.5,0,,24.1,190.3,1007.7,16.8,4.2
kalyani,2017-04-14,29.3,21.2,65.1,0,,25.9,187.3,1007.4,10,4.1
kalyani,2017-04-15,29.4,21.8,66.8,0,,31.7,194.3,1005.3,24.6,3.9
kalyani,2017-04-16,29,22.9,71,0,,22.3,150,1005.3,39.6,3.7
kalyani,2017-04-17,30.2,22.2,64,0,,22.3,201.7,1006.4,33.2,3.8
kalyani,2017-04-18,30.1,24.2,72.1,0,,25.9,197.2,1006.4,29.7,4.1
kalyani,2017-04-19,30.6,25.5,75.4,0.033,rain,37.1,203.6,1004,56,3.7
kalyani,2017-04-20,29.5,23.3,70.2,0,,31.7,177.1,1004.7,45.9,4.1
kalyani,2017-04-21,31.2,25.6,73.4,0,,37.1,195.3,1003.6,54.3,3.8
kalyani,2017-04-22,29.9,25,75.5,1.334,rain,31.7,195.5,1003.2,61,3.5
kalyani,2017-04-23,29.1,24.7,78.7,0,,31.7,219.5,1004.2,57.4,3.1
kalyani,2017-04-24,30.2,24.7,73.7,0,,35.3,219.1,1003.6,53.6,3.3
kalyani,2017-04-25,31.8,25.8,72.2,0,,25.9,215.6,1002.7,31.7,4
kalyani,2017-04-26,31.8,24.8,69.9,0,,22.3,195.2,1004.4,33.7,3.9
kalyani,2017-04-27,31.1,24.7,70.4,0,,27.7,209.6,1006.3,38.7,3.5
kalyani,2017-04-28,31.4,25.7,73.7,0,,27.7,229,1005.6,41.2,3.6
kalyani,2017-04-29,31.3,25.5,72.8,0,,25.9,220.1,1006.8,39,3.9
kalyani,2017-04-30,30.5,24.7,73,1.334,rain,33.5,219.6,1006.8,44.9,3.8
kalyani,2017-05-01,28.2,22.2,72.1,6.765,rain,32,232.8,1008.8,47.5,3.7
kalyani,2017-05-02,28.9,21.9,67.8,0,,18.4,239,1009.7,38.5,3.7
kalyani,2017-05-03,31.4,24.6,69.1,0,,24.1,232.8,1008.8,40.1,3.4
kalyani,2017-05-04,31.4,25.3,72,0,,27.7,225.2,1007.5,28.8,3.9
kalyani,2017-05-05,31.1,25.3,73.7,0,,27.7,233.5,1006.8,32.8,3.8
kalyani,2017-05-06,31.7,25.7,72.4,0,,29.5,224,1007.6,41.5,3.8
kalyani,2017-05-07,31.7,23.7,65.5,0,,22.3,219.3,1007.5,22,3.8
kalyani,2017-05-08,31.5,25,69.6,0,,22.3,215.2,1007.1,40.2,4.1
kalyani,2017-05-09,28.4,23.3,75.1,0,,31.7,189.6,1006.6,50.5,3.8
kalyani,2017-05-10,29.8,23.5,70.6,0,,22.3,203.3,1007.4,30.8,3.6
kalyani,2017-05-11,30.8,24.7,72.4,0.067,rain,22.3,227.7,1007.8,39.3,3.8
kalyani,2017-05-12,31,22.1,61.3,0,,20.5,246.6,1007.4,29.4,4
kalyani,2017-05-13,29.9,23.8,73.2,3.335,rain,37.1,248.1,1004.8,43.2,3.7
kalyani,2017-05-14,31.2,24.4,69,0,,25.9,222.5,1002.8,39.6,3.1
kalyani,2017-05-15,32.1,26.5,73.1,0,,25.9,218.7,1000.9,47.4,3.6
kalyani,2017-05-16,29.3,22.7,70.2,0.767,rain,46.4,165.6,1001.5,40.1,3.9
kalyani,2017-05-17,31.4,25.7,73.2,0,,27.3,191.2,1001.2,59.8,3.4
kalyani,2017-05-18,31.1,25.2,72.7,0,,22.3,233.5,1003,50,3.5
kalyani,2017-05-19,32.6,24.2,64.3,0,,22.3,224.4,1003.4,37.7,4.3
kalyani,2017-05-20,32.8,25.7,67.6,0,,29.5,235.2,1002,30.9,3.8
kalyani,2017-05-21,32.9,24.6,63.4,0,,25.9,225.8,1001.5,25.2,4
kalyani,2017-05-22,33,26.6,70.7,0.233,rain,24.1,227.3,1002.5,38.6,3.9
kalyani,2017-05-23,32.6,25.3,66.6,0,,22.3,218.7,1003.5,42.2,3.8
kalyani,2017-05-24,32.8,25.2,66.3,0,,27.7,238.1,1003,39.3,4
kalyani,2017-05-25,32.8,24.9,65.3,0,,25.9,227.5,1002.6,26.4,4.3
kalyani,2017-05-26,31.7,25.2,70.3,0,,24.1,214.6,1003,47.7,3.7
kalyani,2017-05-27,30.7,24.5,71.1,0,,18.4,127.1,1002.4,44,3.9
kalyani,2017-05-28,31.4,24.9,71.1,8.338,rain,25.9,168,1001.1,49.8,3.4
kalyani,2017-05-29,29.3,24.9,78.7,0.2,rain,18.4,31,998.5,51.1,3.5
kalyani,2017-05-30,29,24.7,78.9,0,,14.8,6.7,997.1,64.2,3.4
kalyani,2017-05-31,28.8,25.2,81.4,0,,13,169.7,1000.5,61.7,2.8
kalyani,2017-06-01,31.1,26.1,76.4,0,,25.9,231.2,1001.2,52,3.6
kalyani,2017-06-02,31.2,26.1,76,0.167,rain,33.5,233.5,1002.2,53.9,3.7
kalyani,2017-06-03,32.7,26.9,72.8,0,,31.7,230.7,1001.1,39.9,3.9
kalyani,2017-06-04,33.5,27.5,71.6,0,,27.7,212.6,999.5,37.3,4.1
kalyani,2017-06-05,31.5,26.3,75,0,,25.9,203.1,1000.8,55.2,3.1
kalyani,2017-06-06,30.4,24.8,73.9,0,,14.8,146.5,1002.6,44.7,3.6
kalyani,2017-06-07,32,25.2,69.3,2.668,rain,16.6,193.3,1002.7,37.5,3.9
kalyani,2017-06-08,31.1,25.2,71.7,0,,18.4,182.6,1001.4,37.3,3.9
kalyani,2017-06-09,29.4,25.7,81.3,0,,27.7,105.5,1000.9,54.7,3.2
kalyani,2017-06-10,30.4,26,78.4,2.666,rain,18.4,118.4,999.7,38.8,3.6
kalyani,2017-06-11,29.1,26.3,85.3,1.001,rain,22.3,67.9,996.8,55.1,3.4
kalyani,2017-06-12,28.9,25.3,81.2,2.335,rain,20.5,355.7,996.7,66.6,3.4
kalyani,2017-06-13,31.6,25.9,73,0,,24.1,239.6,999.1,48.9,3.3
kalyani,2017-06-14,31.8,27.1,77.4,0,,27.7,224.5,1001.6,46.5,3.8
kalyani,2017-06-15,30.8,26,76.6,9.667,rain,18.4,158.2,1001.2,43.5,4.4
kalyani,2017-06-16,30.3,25.6,76.8,0,,16.6,290.2,1000.7,53.7,3.2
kalyani,2017-06-17,31.8,25.8,71.8,0,,25.9,248.4,1001,47.4,3.5
kalyani,2017-06-18,31.6,26.7,76.4,0,,27.7,240.7,999.6,52.7,3.3
kalyani,2017-06-19,30.9,26.6,80,25.347,rain,22.3,239.6,998.7,65.3,3.6
kalyani,2017-06-20,26.7,24.7,89.1,11.338,rain,18.4,265.4,1000.4,68.5,3.3
kalyani,2017-06-21,30,25.7,78.2,0,,18.4,227,999.6,57.3,3.4
kalyani,2017-06-22,29.7,25.9,81,0.1,rain,14.8,237.3,1000,52.2,3.5
kalyani,2017-06-23,28.4,26.1,87.8,15.676,rain,18.4,184.2,999.5,60.9,3.2
kalyani,2017-06-24,28.4,25.6,85.4,24.126,rain,14.8,138.7,998,46.7,3.4
kalyani,2017-06-25,29,25.8,83.3,3.669,rain,20.5,159.6,998.3,55.7,3.2
kalyani,2017-06-26,29.7,25.9,80.5,3,rain,18.4,170.2,999.6,52.3,3.2
kalyani,2017-06-27,29.6,26,81.4,0.667,rain,24.1,179.1,1000.2,53.8,3.3
kalyani,2017-06-28,29.2,26.6,85.7,6.701,rain,20.5,157.1,1000.6,60.3,3.2
kalyani,2017-06-29,30,26.6,82.6,8.971,rain,22.3,158.6,1000,55.7,3.4
kalyani,2017-06-30,30.5,27.3,83.2,0.2,rain,20.5,189.3,997.9,58.9,3.2
kalyani,2017-07-01,29.9,27.2,86.4,11.34,rain,18.4,170.9,996.9,65.4,3.3
kalyani,2017-07-02,28.7,26.7,89.1,0.1,rain,14.8,262,997.6,72.6,3
kalyani,2017-07-03,29.3,26.7,86.2,6.904,rain,22.3,263.7,998.4,72.7,3
kalyani,2017-07-04,29.2,26.8,87.6,1.001,rain,18.4,266.9,998.6,70.1,3.1
kalyani,2017-07-05,30,26.9,83.4,0,,13,260.2,998.9,70.3,3.1
kalyani,2017-07-06,28.3,26.6,90.8,42.658,rain,18.4,208.6,1000.2,72.1,2.9
kalyani,2017-07-07,28.5,26.5,89.4,22.345,rain,18.4,224.3,1000.4,59.3,3.1
kalyani,2017-07-08,29.4,27.3,88.9,4.002,rain,20.5,203.8,1000.4,59.3,3
kalyani,2017-07-09,30.4,26.3,78.8,0.666,rain,22.3,196,1001.6,52.1,3.4
kalyani,2017-07-10,30.2,26.2,79.7,26.348,rain,25.9,206.6,1001.9,68.9,3
kalyani,2017-07-11,27.3,26.2,93.7,22.346,rain,14.8,207.6,1001.1,78.2,2.6
kalyani,2017-07-12,28.2,26.3,89.8,0.067,rain,11.2,144.6,1001.5,71.2,2.6
kalyani,2017-07-13,28.7,26.1,86,1.101,rain,20.5,150.1,1001,63.8,3.5
kalyani,2017-07-14,29.5,26.2,82.4,0.167,rain,22.3,152.3,1000.7,48.2,3.8
kalyani,2017-07-15,30.6,25.9,76.6,0.133,rain,16.6,147.6,1000.2,48.3,3.7
kalyani,2017-07-16,31.2,25.6,73.3,0,,18.4,116.9,999.2,40.4,4.4
kalyani,2017-07-17,31,26.1,76.1,1.001,rain,18.4,105.9,998.3,43.2,4.3
kalyani,2017-07-18,30.8,26.4,77.9,0.267,rain,18.4,136.4,998,48.3,4.3
kalyani,2017-07-19,28.5,26.3,88.1,8.405,rain,20.5,152.6,997.3,64,3.4
kalyani,2017-07-20,28.1,26.9,92.9,10.84,rain,22.3,188.1,997.4,73.9,3.1
kalyani,2017-07-21,28.7,26.7,89.4,1.334,rain,16.6,209,999.5,75.1,3.2
kalyani,2017-07-22,27.5,26.6,94.6,21.345,rain,11.2,295.1,999.3,80.5,2.8
kalyani,2017-07-23,26.7,25.7,94.6,22.68,rain,22.3,221.9,998,77.9,2.6
kalyani,2017-07-24,26.4,25.7,95.9,23.013,rain,27.7,240.9,996.3,74.8,2.7
kalyani,2017-07-25,27.6,25.5,88.7,1.001,rain,24.1,210.7,997.6,71.9,3.1
kalyani,2017-07-26,28.9,26.5,87.2,5.336,rain,155.5,187.4,1000.3,70.5,3.3
kalyani,2017-07-27,28.6,26.1,86.5,8.338,rain,14.8,186.2,1002.7,70.2,2.9
kalyani,2017-07-28,28.7,26.3,87.4,0,,18.4,254.2,1003.6,53.6,3.3
kalyani,2017-07-29,30.4,26.6,80.8,35.99,rain,9.4,178.8,1003.7,57.4,3.4
kalyani,2017-07-30,29.3,26.2,83.8,0.1,rain,24.1,301.9,1002.5,60.9,3.3
kalyani,2017-07-31,30,26.7,82.8,3.335,rain,13,233,1002.1,46,3.4
kalyani,2017-08-01,31.1,27.2,80.5,5.67,rain,22.3,240.8,1001.8,44.1,3.4
kalyani,2017-08-02,29.6,27.2,87.4,0,,16.6,202.1,1000.8,67.1,5.3
kalyani,2017-08-03,28.8,26.8,89.4,18.142,rain,20.5,292.2,998.9,71.9,3
kalyani,2017-08-04,29.1,26.3,85.3,0.334,rain,16.6,300.5,997.4,72.1,3.2
kalyani,2017-08-05,29.1,26.7,87.7,2.668,rain,13,134,997.7,61.4,3.4
kalyani,2017-08-06,28.8,26.6,88.4,1.433,rain,18.4,164.3,1000.4,57.9,3.5
kalyani,2017-08-07,28.7,26.4,87.4,10.005,rain,18.4,140.9,1002.7,55.9,3.5
kalyani,2017-08-08,29.7,26.6,84.1,1.001,rain,16.6,170.9,1003.1,58,3.4
kalyani,2017-08-09,29.4,26.8,86.4,0.067,rain,25.9,192.8,1003,59.6,3.7
kalyani,2017-08-10,29.4,26.3,84,10.005,rain,27.7,206.2,1001.6,61.3,3.3
kalyani,2017-08-11,29.7,26.6,84,0.1,rain,20.5,219.8,1001.3,70.1,3.1
kalyani,2017-08-12,27.1,25.9,92.8,5.668,rain,20.5,254.4,1002.2,75.3,2.9
kalyani,2017-08-13,27,25.3,90.8,6.004,rain,25.9,180.7,1003.8,69.2,3.1
kalyani,2017-08-14,27.3,25.7,91,37.323,rain,14.8,184.5,1005.1,70.6,2.9
kalyani,2017-08-15,29.3,25.5,80.9,5.9,rain,13,283.6,1003.5,60.7,3.5
kalyani,2017-08-16,29.3,25.6,81.1,7.337,rain,13,285.3,1001.4,69,3.2
kalyani,2017-08-17,29.1,25.7,83.2,0,,16.6,148.6,999.4,62.5,3.4
kalyani,2017-08-18,28.7,25.7,83.8,0.233,rain,16.6,133.3,1000.5,59.6,3.6
kalyani,2017-08-19,28.5,25.9,86.1,7.671,rain,22.3,129.3,1003.1,52.8,3.4
kalyani,2017-08-20,28.8,26,85.1,8.665,rain,16.6,140.8,1003.6,53.1,3.5
kalyani,2017-08-21,29.9,26.2,81.1,0,,13,181.9,1002.7,43,3.7
kalyani,2017-08-22,29.6,26.1,81.9,14.675,rain,9.4,206.8,1002.4,53.5,3.4
kalyani,2017-08-23,28.1,25.9,88.1,20.344,rain,18.4,165.5,1002.8,56.9,3.5
kalyani,2017-08-24,29.6,25.2,78.8,0.033,rain,13,147,1001.7,48.7,4.1
kalyani,2017-08-25,30.1,25.6,78,0,,22.3,172.4,1000.8,42.7,3.8
kalyani,2017-08-26,30.2,25.9,78.9,0,,18.4,166.9,997.3,41,4.2
kalyani,2017-08-27,28.5,25.9,86.4,1.668,rain,25.9,132.9,999.3,56.8,3.6
kalyani,2017-08-28,28.6,25.9,86.2,3.67,rain,27.7,144.2,1001.1,64.8,3.2
kalyani,2017-08-29,27.3,25.8,91.7,8.672,rain,16.6,160.5,1003.4,59.5,3.5
kalyani,2017-08-30,29.4,26.2,83.5,0,,18.4,193.2,1004.5,47.1,3.6
kalyani,2017-08-31,28.6,26.3,88,3.333,rain,16.6,197.6,1004.3,55.6,3.4
kalyani,2017-09-01,27.4,26,92.2,29.016,rain,24.1,214.8,1003.3,69.1,3.1
kalyani,2017-09-02,27,25.3,90.8,1.334,rain,14.8,263.5,1003.2,68.1,3
kalyani,2017-09-03,29.6,25.5,79.5,0,,18.4,294,1004,56.4,3.5
kalyani,2017-09-04,30.3,25.7,77.4,0,,16.6,222.6,1004.5,54.2,3.7
kalyani,2017-09-05,30.1,26.8,82.7,4.002,rain,16.6,191.4,1004.7,45.9,3.4
kalyani,2017-09-06,31.2,25.9,75.1,0.067,rain,18.4,201.4,1004.9,41.3,3.5
kalyani,2017-09-07,30.8,26.3,77.9,0,,21.4,187.1,1005.2,42.3,3.6
kalyani,2017-09-08,30.1,26.4,81.7,0,,18.4,210.1,1005.8,51.9,3.5
kalyani,2017-09-09,30.5,26.2,78.4,0,,22.3,217.8,1004.7,48.4,3.7
kalyani,2017-09-10,30.5,25.7,76.7,0,,22.3,213.8,1006.3,54.9,3.9
kalyani,2017-09-11,30.1,25.7,78.7,0,,18.4,222.2,1006.9,57.9,4
kalyani,2017-09-12,29,25.7,83.3,2.068,rain,14.8,191.7,1007,63.9,3.3
kalyani,2017-09-13,29.2,26.1,83.8,0,,16.6,181.7,1006.4,52.2,3.3
kalyani,2017-09-14,30.1,26.1,80.5,0,,14.8,159.5,1005.6,38,3.6
kalyani,2017-09-15,30.6,25.8,76.7,0,,13,152.4,1004.2,35.1,3.9
kalyani,2017-09-16,31.7,25.9,72.9,0,,14.8,184,1002.9,41.5,3.5
kalyani,2017-09-17,29.6,26.4,83.8,0,,13,188.9,1002.3,64.4,3.5
kalyani,2017-09-18,28.7,25.6,84.3,21.633,rain,24.1,130.7,1001.9,59.1,4
kalyani,2017-09-19,27.3,25.5,90.1,5.67,rain,22.3,74.9,1001.6,68,3.4
kalyani,2017-09-20,28,25.7,87.3,4.002,rain,22.3,151.4,1003,66.1,3.2
kalyani,2017-09-21,29.6,26.2,82.7,0.067,rain,18.4,176.4,1004.5,55.7,3.4
kalyani,2017-09-22,29.8,26,80.8,0.067,rain,18.4,186.3,1005.4,39.8,3.6
kalyani,2017-09-23,31,25.3,73.5,1.333,rain,14.8,201.9,1006.4,41.5,3.8
kalyani,2017-09-24,31.5,25.6,72.3,0,,14.8,206.3,1005.4,44.7,3.5
kalyani,2017-09-25,31.4,26,74.1,0,,16.6,217.4,1003.8,50.8,3.3
kalyani,2017-09-26,31.7,25.7,72.2,0,,13,153.4,1004.7,42,3.4
kalyani,2017-09-27,29.3,25.9,82.6,0.1,rain,11.2,358.4,1005.7,60.2,3.2
kalyani,2017-09-28,27.3,25,87.7,11.001,rain,16.6,31.9,1004.8,63.4,3.1
kalyani,2017-09-29,26.9,25.3,91.2,15.329,rain,31.7,183.7,1005.1,64.9,2.8
kalyani,2017-09-30,27.6,25.8,89.9,5.003,rain,9.4,146.4,1007.4,62.5,3.2
kalyani,2017-10-01,26,24.8,93.1,4.67,rain,18.4,128.2,1007.2,68.7,2.9
kalyani,2017-10-02,29,25.8,83.5,0,,14.8,164.2,1005.6,53.2,3.6
kalyani,2017-10-03,29,25.6,82.3,0.067,rain,14.8,166.4,1006.2,48.3,3.5
kalyani,2017-10-04,30.3,25.2,75.9,0,,11.2,123.6,1006.9,35.9,3.9
kalyani,2017-10-05,28.1,24.9,83.2,0,,29.5,161,1007,51.3,3.4
kalyani,2017-10-06,29,24.9,79.6,0,,16.6,190.1,1006.7,40.2,4.2
kalyani,2017-10-07,27.6,25.4,87.7,2.001,rain,14.8,105.5,1006.3,61.4,3.3
kalyani,2017-10-08,26.6,24.4,88,1.001,rain,24.1,42.9,1004.5,55.2,3.8
kalyani,2017-10-09,24.7,24.2,97.2,41.356,rain,37.1,101.7,999.8,78,2.6
kalyani,2017-10-10,27.5,25.4,88.7,0.799,rain,24.1,166.9,1004.1,54.4,3.7
kalyani,2017-10-11,29.1,25.7,82.5,0,,13,186.9,1005.1,48.3,3.4
kalyani,2017-10-12,29.6,25.4,79.1,0,,14.8,200.7,1005.3,36.8,4.1
kalyani,2017-10-13,28.8,25.9,85.2,0,,16.6,199.5,1004.3,45.7,3.8
kalyani,2017-10-14,29.7,25.4,78.8,0,,13,223.6,1004.3,45.1,4.1
kalyani,2017-10-15,29.9,25.4,78,0,,11.2,170.2,1004.8,33.6,4
kalyani,2017-10-16,30,24.7,74.7,0,,9.4,44.4,1004.8,30.9,3.6
kalyani,2017-10-17,29.6,23.2,70.9,0,,14.1,31.2,1004.8,27.8,3.5
kalyani,2017-10-18,29.6,25.2,78.6,0.667,rain,20.5,99.6,1005.5,50.6,3.3
kalyani,2017-10-19,27.5,25.1,86.8,2.669,rain,22.3,95.1,1005.8,62.4,4.2
kalyani,2017-10-20,25.5,24.4,93.9,24.349,rain,25.9,124.1,1002.7,76.1,2.9
kalyani,2017-10-21,24.6,23.3,92.5,5.37,rain,24.1,258.3,1000.8,75.1,4.8
kalyani,2017-10-22,26.6,22.3,78.1,0,,14.8,296.9,1006.4,26.6,3.7
kalyani,2017-10-23,28.3,24,78.6,0,,11.2,232.2,1007.8,21.4,3.8
kalyani,2017-10-24,29,24,76.1,0,,14.8,211.1,1010.1,43.1,3.4
kalyani,2017-10-25,26.6,23.9,85.9,0,,18.4,98.4,1012.7,54.9,2.9
kalyani,2017-10-26,26.6,23.6,83.9,0,,13,30.3,1013.5,41.9,2.9
kalyani,2017-10-27,25.8,21.2,77.9,0,,9.4,25.4,1012.2,17.9,3
kalyani,2017-10-28,25.8,20,72.7,0,,9.4,349.6,1012.2,8.8,2.8
kalyani,2017-10-29,25.7,21.4,78.4,0,,9.4,11.1,1013.2,32.6,3.2
kalyani,2017-10-30,24.9,21.7,83,0,,16.6,130.7,1013.3,43.9,2.9
kalyani,2017-10-31,23.4,20.4,83.9,0,,13,40.1,1012.9,30.6,3.3
kalyani,2017-11-01,24.2,19.6,77.1,0,,13,7.6,1013.1,20.4,3.3
kalyani,2017-11-02,24.6,19.4,75.3,0,,11.2,5.1,1011.6,24.3,3.8
kalyani,2017-11-03,24.9,18.8,71.5,0,,13,3,1011.5,10.2,3.6
kalyani,2017-11-04,26.3,20,70.5,0,,13,25.6,1011.9,29.4,4.2
kalyani,2017-11-05,27.2,21.5,73.3,0,,13,358.7,1011.8,21.8,4.2
kalyani,2017-11-06,26.5,19.7,68.4,0,,16.6,354.2,1011.9,13.6,4.3
kalyani,2017-11-07,25.5,18.7,68.5,0,,18.4,2.5,1012.1,7.6,4
kalyani,2017-11-08,25.7,19.3,69.9,0,,14.8,346.1,1011.8,12.9,3.8
kalyani,2017-11-09,25.7,19.2,69.8,0,,14.8,345.3,1010.9,15.2,4
kalyani,2017-11-10,25.1,17.7,66,0,,14.8,31.7,1011.2,15,3.8
kalyani,2017-11-11,24.7,18.4,69.4,0,,11.2,25.1,1011.9,27.8,3.7
kalyani,2017-11-12,25.1,17.7,65.8,0,,14.8,19.4,1010.3,26.6,4
kalyani,2017-11-13,25.1,16.7,61.7,0,,14.8,19.7,1009.5,26,4
kalyani,2017-11-14,25,18.8,69.7,0,,14.8,26,1010.1,51.4,3.6
kalyani,2017-11-15,21.9,20.2,89.9,9.005,rain,13,44,1011,76.7,2.4
kalyani,2017-11-16,21.9,20.2,90.4,2.066,rain,13,54.2,1011.1,73.5,2.9
