name,datetime,tempmax,tempmin,temp,humidity,rainfall,pressure,
kalyani,2019-03-01,25.1,16.3,20.4,68.3,0,1014.2,
kalyani,2019-03-02,27,14,20.2,63,0,1013.9,
kalyani,2019-03-03,28,15,22.2,62.5,0,1011.1,
kalyani,2019-03-04,28.1,21,24,83.7,0,1007.7,
kalyani,2019-03-05,28,21,24.5,83.6,10.333,1006.7,
kalyani,2019-03-06,29.1,20,24.3,79.5,0,1008.4,
kalyani,2019-03-07,28.1,20,23.3,66.4,0,1010.4,
kalyani,2019-03-08,30,18,23.9,59,0,1011.7,
kalyani,2019-03-09,31.9,19,25.2,54.9,0,1011.8,
kalyani,2019-03-10,31,20,25.8,79.7,0,1011.6,
kalyani,2019-03-11,32.1,24,28,77.2,0,1012.3,
kalyani,2019-03-12,35,24,28.8,71.5,0,1011.7,
kalyani,2019-03-13,35,25,29.2,74.8,0,1012,
kalyani,2019-03-14,35,23.2,29.4,66.9,0.334,1013.1,
kalyani,2019-03-15,34,23,27.1,73.8,1.334,1013.7,
kalyani,2019-03-16,33.6,23,27.1,63.5,0.2,1013,
kalyani,2019-03-17,34,19,26.9,72.2,11.673,1012.7,
kalyani,2019-03-18,31,20,24.4,74,0,1012.5,
kalyani,2019-03-19,33,23,27.2,69.5,0,1009.6,
kalyani,2019-03-20,33,24,27.9,74.9,0,1009.9,
kalyani,2019-03-21,35,24.2,29.1,68.2,0,1010.4,
kalyani,2019-03-22,35.3,23,28,78.3,6.337,1009.7,
kalyani,2019-03-23,35,23,28,60.9,0,1009.9,
kalyani,2019-03-24,34,23,27.8,45.4,0,1010.2,
kalyani,2019-03-25,36,21,28.2,53.7,0,1009.9,
kalyani,2019-03-26,35,23.5,27.9,63.5,0,1011.3,
kalyani,2019-03-27,32.9,21,26.8,60.1,0,1012.8,
kalyani,2019-03-28,33.1,24,28.5,71.8,0,1011.4,
kalyani,2019-03-29,34,25,29,74.1,0,1008.7,
kalyani,2019-03-30,34,25.2,29.1,77.6,0,1007.4,
kalyani,2019-03-31,34.4,27,29.7,81,0,1007,
kalyani,2019-04-01,32,23,27.6,77,0,1008.5,
kalyani,2019-04-02,34.1,25.3,29.5,80,0,1007.6,
kalyani,2019-04-03,35,25,29.6,77.9,0,1008.8,
kalyani,2019-04-04,33.6,26,29.3,80.1,0,1009.4,
kalyani,2019-04-05,33,25,28.8,79.3,2.668,1008.5,
kalyani,2019-04-06,34,20,27,72.4,8.338,1009.3,
kalyani,2019-04-07,32,20,26,75.5,0,1009.1,
kalyani,2019-04-08,32.3,25,28.4,65.7,0,1007.4,
kalyani,2019-04-09,33.1,19,27,77.1,5.336,1007.2,
kalyani,2019-04-10,31.9,21.8,26.6,80.5,2.335,1009.1,
kalyani,2019-04-11,34,26,29.3,81.8,0,1007.7,
kalyani,2019-04-12,34.1,26,29.6,81.8,0,1007.2,
kalyani,2019-04-13,36,25,29.5,75.8,0,1007.4,
kalyani,2019-04-14,35,24,29.8,79.1,0,1007.3,
kalyani,2019-04-15,37,27,31,80.2,0,1005.9,
kalyani,2019-04-16,36.2,23,30.5,80,0.067,1006.8,
kalyani,2019-04-17,36,24,29.1,70.8,0,1009.3,
kalyani,2019-04-18,35,24.2,29.3,61.3,0,1009,
kalyani,2019-04-19,34,26,29.3,60.3,0,1007.9,
kalyani,2019-04-20,37,24,29.9,56.4,0,1006,
kalyani,2019-04-21,37,22,29.6,68.5,1.001,1005.5,
kalyani,2019-04-22,33.5,21.7,27.7,70.5,2.666,1006.1,
kalyani,2019-04-23,37,25,30.9,65.8,0,1007.5,
kalyani,2019-04-24,36.2,26,31,68.4,0,1007.9,
kalyani,2019-04-25,36,28,31.2,69.8,0,1007.2,
kalyani,2019-04-26,36.1,24,30.3,78.7,0,1005.2,
kalyani,2019-04-27,37.3,28,32.1,77.6,0,1004.1,
kalyani,2019-04-28,38,29,32.5,76.9,0,1003.8,
kalyani,2019-04-29,37.4,29,32.1,76.4,0,1004.2,
kalyani,2019-04-30,37,28,31.6,70.8,0,1004.7,
kalyani,2019-05-01,36,28,31.8,73.9,0,1004.8,
kalyani,2019-05-02,35,28,30.9,76.9,0,1005,
kalyani,2019-05-03,30,24,26.9,91.2,8.338,1002.7,
kalyani,2019-05-04,28.2,24,25.8,89.2,52.997,1000.8,
kalyani,2019-05-05,36.5,24,29.6,78.6,0,1006.4,
kalyani,2019-05-06,40,28,32.3,71.5,0,1004.5,
kalyani,2019-05-07,39,27,32.1,73.8,0,1002.7,
kalyani,2019-05-08,40,28,32.7,75.3,19.344,1001.6,
kalyani,2019-05-09,39,28,32.7,78.8,0,1000.6,
kalyani,2019-05-10,38.3,29,32.7,78.3,0,1002.7,
kalyani,2019-05-11,37,29,32.2,78.8,0,1004.6,
kalyani,2019-05-12,36.1,29.6,32.1,78.3,0,1004.4,
kalyani,2019-05-13,36,21,31.1,79.7,0,1003.9,
kalyani,2019-05-14,35,21,28.3,79.3,6.77,1004.6,
kalyani,2019-05-15,36,24,30.1,77.1,0,1005.2,
kalyani,2019-05-16,37.2,26,31.2,76.9,0,1005.6,
kalyani,2019-05-17,37,28,32.2,79.2,0,1004,
kalyani,2019-05-18,37.1,29,32.4,80.8,0,1003.7,
kalyani,2019-05-19,37.1,29,32,78.5,0,1005.4,
kalyani,2019-05-20,36.1,29,32.2,77.1,0,1006.3,
kalyani,2019-05-21,37,28,32,79.2,0,1005.5,
kalyani,2019-05-22,36.1,29.1,32.1,78.1,0,1004.3,
kalyani,2019-05-23,35.1,25,30.5,76.3,0,1004.7,
kalyani,2019-05-24,37,28.5,32.2,73.1,0,1002.8,
kalyani,2019-05-25,33.4,22,28.8,81.1,4.003,1001.7,
kalyani,2019-05-26,36,24,30.5,81.7,0,1002.4,
kalyani,2019-05-27,37,29,32.3,79.2,0,1002.6,
kalyani,2019-05-28,37.6,27,31.9,76.6,0,1002.4,
kalyani,2019-05-29,37,28,32,78.7,0,1001.9,
kalyani,2019-05-30,36.1,28,31.4,79.7,0,1001.9,
kalyani,2019-05-31,36,24.8,30.9,78.1,0.334,1002.8,
kalyani,2019-06-01,37,26,31.3,76.4,0,1002.7,
kalyani,2019-06-02,35,23,28.6,85.9,0.1,1003.5,
kalyani,2019-06-03,35,25,29.7,75.2,8.664,1003.1,
kalyani,2019-06-04,35,27.2,30.5,78.2,0,1002.5,
kalyani,2019-06-05,32,25,28.4,87.7,3.336,1001.6,
kalyani,2019-06-06,33,25,28.5,86.5,0,1002.6,
kalyani,2019-06-07,31.3,26,28.4,87.6,0,1003.6,
kalyani,2019-06-08,35,26,30,81.4,0,1002.5,
kalyani,2019-06-09,36.7,28,31.8,78.3,0,1000.6,
kalyani,2019-06-10,37,28,32.1,79.3,0,999.6,
kalyani,2019-06-11,37,29,32.3,77,0,999.5,
kalyani,2019-06-12,36.8,23.9,31.7,79.3,0,999.6,
kalyani,2019-06-13,35.4,24,30.3,79.8,18.333,998.8,
kalyani,2019-06-14,39,28.3,33,74.8,3.669,997.5,
kalyani,2019-06-15,33.2,28,30.4,83.4,0,998.1,
kalyani,2019-06-16,39,28,32.2,75,0,997.9,
kalyani,2019-06-17,37.6,28,32.4,75.5,0,998.2,
kalyani,2019-06-18,35,27,30.7,84.8,4.669,998.8,
kalyani,2019-06-19,37.2,26,31.4,81.5,4.669,999.1,
kalyani,2019-06-20,36,27.4,31.2,81.2,0.067,1000.3,
kalyani,2019-06-21,32,27,29,90.6,3.667,1000.1,
kalyani,2019-06-22,35,27,30.2,81.7,2.034,1001.6,
kalyani,2019-06-23,36,27,30.8,79.5,4.002,1002.9,
kalyani,2019-06-24,35.6,27,30.9,80.7,0,1003.7,
kalyani,2019-06-25,37,29,32.2,74.5,0,1003.5,
kalyani,2019-06-26,36,29,32,73.9,0,1002,
kalyani,2019-06-27,35,28.5,31.6,77,0,999.5,
kalyani,2019-06-28,32.1,29,30.5,79.7,0.1,997.9,
kalyani,2019-06-29,35.1,25,29.7,83.6,0.334,997.6,
kalyani,2019-06-30,35,26,29,86.3,1.001,997.3,
kalyani,2019-07-01,32,27,28.7,88.3,6.004,995.6,
kalyani,2019-07-02,32,27,28.2,90.7,8.671,996.5,
kalyani,2019-07-03,33.1,26,29.2,86.8,0.033,998.4,
kalyani,2019-07-04,35,27,30.8,79.7,0,997.6,
kalyani,2019-07-05,32.4,27,29.2,88.5,0,994.9,
kalyani,2019-07-06,30.9,27,28.5,91,0.067,993.2,
kalyani,2019-07-07,32.1,27,29.1,83.9,0,995.7,
kalyani,2019-07-08,35,28.2,30.6,81.7,0.3,997.9,
kalyani,2019-07-09,35,29,31,80.6,0,998.3,
kalyani,2019-07-10,34,26,30,84,0.334,998.6,
kalyani,2019-07-11,32,28,29.8,85.5,0,1000.6,
kalyani,2019-07-12,33,28,30.2,83,0,1002.1,
kalyani,2019-07-13,36,28,31.4,78.9,0,1001.4,
kalyani,2019-07-14,37.6,28.7,32.4,74.3,0,999.8,
kalyani,2019-07-15,38,29,32.4,73.2,0,999,
kalyani,2019-07-16,36.8,27.8,30.3,82.4,17.676,1000.7,
kalyani,2019-07-17,36.1,27,31.7,75.1,0,1000.5,
kalyani,2019-07-18,35.1,28.2,31.6,76.6,0,1000.5,
kalyani,2019-07-19,36,27,31.3,73.9,0,1001.3,
kalyani,2019-07-20,36,27,31.2,77.9,0,1003,
kalyani,2019-07-21,36,28,31.6,76,2.335,1003,
kalyani,2019-07-22,36,28,31.4,76.6,1.333,1002.3,
kalyani,2019-07-23,36,28,31.4,75.5,0,1001.6,
kalyani,2019-07-24,35.5,27,30.5,80.8,0,1001.2,
kalyani,2019-07-25,34,27,29.9,82,0,1000.9,
kalyani,2019-07-26,31,26,28.2,90.9,3.468,998.6,
kalyani,2019-07-27,32,26,28.5,87.4,1.001,998.1,
kalyani,2019-07-28,32,26,28.1,89.1,4.003,998.7,
kalyani,2019-07-29,29.4,26,27.3,91.6,9.673,1000.2,
kalyani,2019-07-30,32,26,28.6,87.6,15.396,1002,
kalyani,2019-07-31,32,26.4,28.8,86.7,0.934,1000.8,
kalyani,2019-08-01,33,27,29.6,82.2,0,999.9,
kalyani,2019-08-02,34,27,29.5,84.9,1.334,998.3,
kalyani,2019-08-03,33,27,29.4,85.4,0.133,997.5,
kalyani,2019-08-04,33.1,27,29.2,88.5,5.003,996.4,
kalyani,2019-08-05,36,27.4,30.9,82.5,0,994.2,
kalyani,2019-08-06,33,26,28.8,89.8,0.534,992.6,
kalyani,2019-08-07,30,26,27.2,92.9,11.74,991.2,
kalyani,2019-08-08,28.1,26,26.8,94.3,19.011,995.2,
kalyani,2019-08-09,33,26,29.3,85.5,0,999.9,
kalyani,2019-08-10,35,27,30.2,84.8,3.335,999.3,
kalyani,2019-08-11,36,27,30.8,81.7,0.133,997.9,
kalyani,2019-08-12,31.1,26.7,28.6,89.3,3.335,996.8,
kalyani,2019-08-13,29.4,26,27.2,92.8,9.571,998.4,
kalyani,2019-08-14,31.3,26,28.3,89.9,16.273,1002.3,
kalyani,2019-08-15,29.5,25,27.2,94.2,7.704,1004,
kalyani,2019-08-16,32.4,24,28.2,91.8,34.352,1003,
kalyani,2019-08-17,29.2,24,25.8,95.2,29.016,1002.7,
kalyani,2019-08-18,32.3,25,27.1,91.8,4.336,1003,
kalyani,2019-08-19,33.9,26,29.5,83,0,1004.3,
kalyani,2019-08-20,33,27,28.8,89.7,0.233,1003.4,
kalyani,2019-08-21,34.2,26,30.4,82.9,0,1001.8,
kalyani,2019-08-22,35,24.8,29.7,83.2,12.674,1001.3,
kalyani,2019-08-23,32.2,25,28.7,86.8,0.1,1001.6,
kalyani,2019-08-24,29.3,26,27.5,92.7,5.003,1001.8,
kalyani,2019-08-25,30,25,27.3,92.2,6.004,1001.4,
kalyani,2019-08-26,32,26,27.7,90.4,5.399,1001,
kalyani,2019-08-27,33,26,28.7,87.3,0.167,1000.8,
kalyani,2019-08-28,33,26,29.2,87.2,4.336,1002.2,
kalyani,2019-08-29,33,26,28.7,89.7,6.67,1003,
kalyani,2019-08-30,35,26,30.1,83,0,1001.2,
kalyani,2019-08-31,34,27,30.4,81.2,0,1000.4,
kalyani,2019-09-01,34,25.6,29.6,85.3,7.338,1000.7,
kalyani,2019-09-02,34,26,29.1,86.6,6.003,1000,
kalyani,2019-09-03,31,26,28.1,91,9.005,999.3,
kalyani,2019-09-04,32,27,28.9,88.9,0.334,998.9,
kalyani,2019-09-05,33,27,29,87.9,1.001,998.8,
kalyani,2019-09-06,33,27,29.4,85.6,5.002,998,
kalyani,2019-09-07,31,27,28,92,4.669,998.7,
kalyani,2019-09-08,29.3,26,27.5,94,3.002,1000.8,
kalyani,2019-09-09,33.2,26.4,29.6,86.4,5.07,1000.7,
kalyani,2019-09-10,32.6,27,29.2,89.2,0,1001,
kalyani,2019-09-11,30.8,26.7,28.5,92.8,13.674,1001.8,
kalyani,2019-09-12,29.7,25,27.3,91.7,5.337,1003.9,
kalyani,2019-09-13,32,27,28.6,89.5,0.033,1005.8,
kalyani,2019-09-14,34,26,29.6,84.6,0.067,1005.8,
kalyani,2019-09-15,34,27,30.5,82.3,0,1005.1,
kalyani,2019-09-16,34.7,27,30.2,83.4,0,1004.2,
kalyani,2019-09-17,35,27,30.2,79.9,0,1005.8,
kalyani,2019-09-18,34,26,29.1,85.3,0.667,1008.4,
kalyani,2019-09-19,34.1,27,30.2,81.8,3.999,1008.8,
kalyani,2019-09-20,35,27.7,30.2,82.7,10.339,1007.8,
kalyani,2019-09-21,34.2,25,28.2,86.7,3.335,1007.3,
kalyani,2019-09-22,33,25,28.5,86.6,0.334,1008.2,
kalyani,2019-09-23,32,27,28.6,89.6,1.001,1009.3,
kalyani,2019-09-24,30,24,26.1,93.9,25.348,1010.5,
kalyani,2019-09-25,26.5,24,25,95,19.001,1013.2,
kalyani,2019-09-26,30.2,23,25.9,92.2,3.002,1014.9,
kalyani,2019-09-27,29.4,24,26.6,90.9,9.698,1014.2,
kalyani,2019-09-28,29,24,25.6,93.3,10.332,1012.6,
kalyani,2019-09-29,28.4,23,25.4,92.8,21.67,1012.6,
kalyani,2019-09-30,31.4,24,26.9,87.7,1.234,1009.2,
kalyani,2019-10-01,33,25,28.8,84.2,0,1007.7,
kalyani,2019-10-02,34,26,29.6,82.8,0,1008.6,
kalyani,2019-10-03,33,24,28.5,85.4,2.001,1008.5,
kalyani,2019-10-04,33.4,26,29,85.3,0,1008.4,
kalyani,2019-10-05,33,26,28.1,88.9,24.693,1008.1,
kalyani,2019-10-06,34,26,28.7,87.1,0.233,1009,
kalyani,2019-10-07,28.8,24.9,26.6,90.7,0,1009.8,
kalyani,2019-10-08,31.1,24,27.4,86.6,0,1010.2,
kalyani,2019-10-09,27,23,24.5,94.3,44.104,1010.2,
kalyani,2019-10-10,30,24,26.3,89.2,3.667,1009.1,
kalyani,2019-10-11,32.1,24,27.3,86.1,0,1009.5,
kalyani,2019-10-12,32.2,24,28.1,82,0,1010.2,
kalyani,2019-10-13,32,25,28.1,84.2,0.167,1010.7,
kalyani,2019-10-14,32.1,24,27.8,79,0,1011.5,
kalyani,2019-10-15,33,24,28.2,77.4,0,1011.8,
kalyani,2019-10-16,32,24,27.5,84.5,0,1012.3,
kalyani,2019-10-17,32,25,27.2,88.1,1.801,1012.2,
kalyani,2019-10-18,33,24,28.9,82.2,0,1011.5,
kalyani,2019-10-19,34,25,29.1,81.4,0,1012.6,
kalyani,2019-10-20,33.6,25,29,79.7,0,1012,
kalyani,2019-10-21,32,25,28.3,83.7,0,1010.5,
kalyani,2019-10-22,32.4,25,28.3,82.1,0,1008.8,
kalyani,2019-10-23,31.9,23,26.8,86.3,5.999,1008.8,
kalyani,2019-10-24,25.5,20,22.8,94.4,6.672,1010.8,
kalyani,2019-10-25,24.9,20,22.3,95.7,12.008,1009,
kalyani,2019-10-26,26.2,21,23.3,93.1,0.2,1010.9,
kalyani,2019-10-27,29.1,22,25,85.7,0,1011.6,
kalyani,2019-10-28,30,21,24.9,82.5,0,1012.5,
kalyani,2019-10-29,30,21,25.1,81.5,0,1012.2,
kalyani,2019-10-30,30,22,25.8,80.3,0,1011.1,
kalyani,2019-10-31,30.3,22,25.8,78.8,0,1010.6,
kalyani,2019-11-01,31,22,26.2,79.1,0,1010.5,
kalyani,2019-11-02,31,22,26.3,79.8,0,1010.9,
kalyani,2019-11-03,31,23,26.9,77.9,0,1010.9,
kalyani,2019-11-04,32,22.9,26.7,79.5,0,1011,
kalyani,2019-11-05,31,22,26.3,79.8,0,1009.6,
kalyani,2019-11-06,30,20,24.8,76.1,0,1008.9,
kalyani,2019-11-07,28.8,19,23.9,75.7,0,1009.2,
kalyani,2019-11-08,25.7,22,23.2,89.7,5.002,1009.6,
kalyani,2019-11-09,23.4,22,22.4,95.7,73.671,1006.9,
kalyani,2019-11-10,26,23,24,91.7,58.811,1005.9,
kalyani,2019-11-11,29.1,21,24.8,85.4,0,1009.5,
kalyani,2019-11-12,29.2,20.8,24.6,78.8,0,1012.2,
kalyani,2019-11-13,29.1,19,23.7,79,0,1013.9,
kalyani,2019-11-14,29.2,20,24.4,78.2,0,1014.1,
kalyani,2019-11-15,31,20.9,25.3,76.3,0,1012.7,
kalyani,2019-11-16,30,20,24.6,80.4,0,1012.7,
kalyani,2019-11-17,30,19,24.1,78,0,1012.5,
kalyani,2019-11-18,30,19,24,75.8,0,1012.6,
kalyani,2019-11-19,28.9,19,23.6,72.2,0,1012.9,
kalyani,2019-11-20,28.3,18,22.3,72.2,0,1013.6,
kalyani,2019-11-21,28,17,22.2,73.7,0,1014.2,
kalyani,2019-11-22,28,18,22.5,73.5,0,1014.3,
kalyani,2019-11-23,28,18,22.7,78.1,0,1013.9,
kalyani,2019-11-24,28.1,18,22.5,77.6,0,1013.5,
kalyani,2019-11-25,29,18,22.9,80.4,0,1014,
kalyani,2019-11-26,29.5,19,23.6,81.7,0,1014,
kalyani,2019-11-27,29.1,19,23.5,80.8,0,1014,
kalyani,2019-11-28,29.3,19,23.6,81.7,0,1014,
kalyani,2019-11-29,29.7,18,23.9,78.6,0,1013.4,
kalyani,2019-11-30,29.4,18,23.5,79.4,0,1013.7,
kalyani,2019-12-01,27.2,18,22.6,77.9,0,1014.5,
kalyani,2019-12-02,27.3,18,21.8,70.7,0,1014.6,
kalyani,2019-12-03,26.4,15,20.6,73.9,0,1014.8,
kalyani,2019-12-04,26,15,20.1,71.7,0,1016.4,
kalyani,2019-12-05,27.1,15,20.4,76.5,0,1016.8,
kalyani,2019-12-06,28.2,15,21.9,75.8,0,1016.9,
kalyani,2019-12-07,28.2,17.4,23.3,71.5,0,1016,
kalyani,2019-12-08,29,19.9,23.7,69.1,0,1015.7,
kalyani,2019-12-09,27.3,18,22.5,69.1,0,1015.5,
kalyani,2019-12-10,27,16.9,20.9,69.8,0,1013.8,
kalyani,2019-12-11,27,16,20.9,78.9,0,1013.2,
kalyani,2019-12-12,26.2,16,21.3,83.8,0,1014.4,
kalyani,2019-12-13,27,16,21.3,81.5,0,1015.6,
kalyani,2019-12-14,27.1,17.9,21.9,82.4,0,1016.5,
kalyani,2019-12-15,26.2,16,20.7,83.9,0,1016,
kalyani,2019-12-16,25.3,16,20.3,79.6,0,1015.7,
kalyani,2019-12-17,25,17,20.2,79.3,0,1016.4,
kalyani,2019-12-18,21.3,13,17,78.6,0,1017.2,
kalyani,2019-12-19,20.5,9,15,74.4,0,1015.8,
kalyani,2019-12-20,21,10,15,76.6,0,1014.3,
kalyani,2019-12-21,20.4,10.9,14.4,85.2,0,1014.9,
kalyani,2019-12-22,19,10,14,87.3,0,1015.2,
kalyani,2019-12-23,21.5,12,16.3,86.4,0,1015.9,
kalyani,2019-12-24,22.1,12,16.4,82.7,0,1016.3,
kalyani,2019-12-25,24,12,17.9,75.3,0,1015.3,
kalyani,2019-12-26,17,12,15.1,86.9,0.334,1015,
kalyani,2019-12-27,18.4,12,14.5,86.3,3.67,1014.4,
kalyani,2019-12-28,19.5,9,14.1,84.6,0,1016.3,
kalyani,2019-12-29,22.4,10,15.5,75.1,0,1015.8,
kalyani,2019-12-30,22.7,9,15.3,78.8,0,1016.1,
kalyani,2019-12-31,24,10,16.6,77.6,0,1017.1,
kalyani,2020-01-01,24.3,12,17.9,76.6,0,1018.2,
kalyani,2020-01-02,25,14,19.2,79,0,1019,
kalyani,2020-01-03,18.6,15,16.7,93.4,15.004,1017.2,
kalyani,2020-01-04,19.8,15,16.7,91.8,9.331,1014.9,
kalyani,2020-01-05,19.9,14,16.5,91.8,0,1015.1,
kalyani,2020-01-06,21.3,10,15.5,82.2,0,1018.2,
kalyani,2020-01-07,20.2,11,15.1,83.1,0,1016,
kalyani,2020-01-08,23.3,10,16.8,80.7,0,1015,
kalyani,2020-01-09,21.3,15,17.8,88,0.1,1014.7,
kalyani,2020-01-10,21.2,14,17.3,79.1,0,1015.9,
kalyani,2020-01-11,19.2,11,15.1,80.5,0,1016.9,
kalyani,2020-01-12,22,11,16.1,74.9,0,1014.3,
kalyani,2020-01-13,22.2,11,16.6,70.3,0,1012.5,
kalyani,2020-01-14,24.9,11,17.6,69.7,0,1013.2,
kalyani,2020-01-15,26,13,18.7,74.3,0,1014.3,
kalyani,2020-01-16,27,12,19.5,77.7,0,1014.2,
kalyani,2020-01-17,28.7,14.4,21.2,74.2,0,1014.8,
kalyani,2020-01-18,28.7,15,21.7,68.3,0,1014.2,
kalyani,2020-01-19,25.2,16,20.1,79.9,0,1014.2,
kalyani,2020-01-20,21.2,15,17.7,78.7,0,1016.1,
kalyani,2020-01-21,23.1,11.8,17.3,74.6,0,1017.8,
kalyani,2020-01-22,25,12,18.4,76,0,1017.2,
kalyani,2020-01-23,23.1,15,18.8,82.3,0,1015.1,
kalyani,2020-01-24,23,14,17.7,66,0,1015.5,
kalyani,2020-01-25,22.1,11,16.5,63.5,0,1014.6,
kalyani,2020-01-26,24,11,17.3,68.8,0,1013,
kalyani,2020-01-27,23,12,17.6,69.6,0,1012.7,
kalyani,2020-01-28,25,12,18.5,75.3,0,1012.8,
kalyani,2020-01-29,24,16,19.9,88.9,2.701,1014.2,
kalyani,2020-01-30,22.8,17,19.5,91.8,14.797,1012.8,
kalyani,2020-01-31,23,16,18.8,77.2,0,1013.7,
kalyani,2020-02-01,23.2,12,17.7,69.5,0,1015.5,
kalyani,2020-02-02,22.2,13,17.7,63.5,0,1017.5,
kalyani,2020-02-03,22.2,11.4,17,58.6,0,1017.8,
kalyani,2020-02-04,23.3,11,17.9,61,0,1015.5,
kalyani,2020-02-05,25.5,15,20,68.1,0,1013.6,
kalyani,2020-02-06,25.1,15,19.9,68.4,0,1015.1,
kalyani,2020-02-07,22.6,15,18.8,68.8,0,1016.7,
kalyani,2020-02-08,19.4,16,17.4,78.2,0.033,1017.6,
kalyani,2020-02-09,25,14.4,19.5,67.8,0,1017.7,
kalyani,2020-02-10,24.1,13,18.5,60.2,0,1017.1,
kalyani,2020-02-11,25,13,18.7,61.4,0,1017,
kalyani,2020-02-12,25,13,18.8,60.6,0,1016.4,
kalyani,2020-02-13,26,13.4,19.8,60.5,0,1013.8,
kalyani,2020-02-14,28.1,14,21.6,64.9,0,1009.8,
kalyani,2020-02-15,27.9,18,22.4,58.4,0,1011.7,
kalyani,2020-02-16,28,15,21.8,62.9,0,1014,
kalyani,2020-02-17,29,16,22.2,66.4,0,1014.3,
kalyani,2020-02-18,28.9,19,22.9,67.5,0,1013.5,
kalyani,2020-02-19,28.2,17,22.4,77.5,0,1014.6,
kalyani,2020-02-20,29.1,19,23.4,75.6,0,1015.3,
kalyani,2020-02-21,30,17,23.6,69.7,0,1017.2,
kalyani,2020-02-22,30.1,17,23.7,64.2,0,1017.2,
kalyani,2020-02-23,30,18,23.7,70.1,0,1015.5,
kalyani,2020-02-24,25.3,19,22.3,79.4,0.067,1013.3,
kalyani,2020-02-25,21.9,18,19.9,90.5,1.001,1012.8,
kalyani,2020-02-26,26.4,17,21.4,79.5,0,1013.1,
kalyani,2020-02-27,27.1,17,21.9,77.1,0,1013.5,
kalyani,2020-02-28,27.3,17,22.1,72.5,0,1013.2,
kalyani,2020-02-29,28.4,17,22.7,65.7,0,1011.7,
kalyani,2020-03-01,30.1,18.9,24,66.8,0,1011.6,
kalyani,2020-03-02,31,19.8,25.4,71,0,1011.2,
kalyani,2020-03-03,30.4,19,24,78.2,1.334,1010.6,
kalyani,2020-03-04,29.3,19,23.6,81.1,5.332,1011,
kalyani,2020-03-05,28.9,18,22.4,81.8,2.668,1011,
kalyani,2020-03-06,28.4,20,24.1,82,0.033,1011.9,
kalyani,2020-03-07,26,20,22.8,90.7,24.398,1013.4,
kalyani,2020-03-08,30,21,24.9,77.8,0.133,1011.6,
kalyani,2020-03-09,29.3,19.7,24.5,62.4,0,1011.5,
kalyani,2020-03-10,31,18,24.6,62.1,0,1011.2,
kalyani,2020-03-11,32.7,21.8,26.5,66.6,0,1011.3,
kalyani,2020-03-12,32.1,22,26.8,73.9,0,1012.7,
kalyani,2020-03-13,34,22,28.3,73.4,0,1012.9,
kalyani,2020-03-14,31,20,25.2,70.7,0.5,1013.5,
kalyani,2020-03-15,30.3,18,23.9,74.1,0,1012.8,
kalyani,2020-03-16,31.3,21.9,25.9,74,0,1012.7,
kalyani,2020-03-17,31.3,22.9,27,66.9,0,1013.5,
kalyani,2020-03-18,32,21,26.6,65.6,0,1012.2,
kalyani,2020-03-19,33,20,26.9,59.5,0,1011.1,
kalyani,2020-03-20,32.1,22,26.6,56.7,0,1010.5,
kalyani,2020-03-21,33.6,19,26.6,66.6,0.033,1010.8,
kalyani,2020-03-22,30.3,16,23.7,71.8,1.634,1012.3,
kalyani,2020-03-23,31.9,19,25.1,76.2,0,1011.2,
kalyani,2020-03-24,32.1,20,25.9,74.3,19.328,1009.6,
kalyani,2020-03-25,33.8,21,27.4,73.9,0,1008.6,
kalyani,2020-03-26,35.6,24,29.2,66.7,0,1009.2,
kalyani,2020-03-27,36,24.6,30.4,55.2,0,1010.1,
kalyani,2020-03-28,36,26,31.3,56.3,0,1008.5,
kalyani,2020-03-29,35,26,30.3,53.9,0,1008.3,
kalyani,2020-03-30,35,23.7,29.8,49.1,0,1009.4,
kalyani,2020-03-31,36,25,30.1,50.1,0,1009.4,
kalyani,2020-04-01,38,25.3,31.1,61.4,0,1007.9,
kalyani,2020-04-02,37,24.1,30.5,69.4,0,1006.9,
kalyani,2020-04-03,36,26.2,31,71.2,0,1008,
kalyani,2020-04-04,37,25.3,30.9,59.6,0,1009.8,
kalyani,2020-04-05,36.7,27.7,31.3,60.6,0,1009.8,
kalyani,2020-04-06,38,25.2,31.4,54.2,0,1009.2,
kalyani,2020-04-07,39,26.7,31.6,57,0,1007.4,
kalyani,2020-04-08,36,27.4,30.5,54.9,0,1008.5,
kalyani,2020-04-09,36,25.4,29.7,51.7,0,1008.9,
kalyani,2020-04-10,37,25.6,30.1,71.4,0,1010.5,
kalyani,2020-04-11,37,25,30.4,71.8,0,1010.9,
kalyani,2020-04-12,34.1,24,28.5,76.1,0,1009.6,
kalyani,2020-04-13,36,26,29.7,82.7,0,1007.6,
kalyani,2020-04-14,37,26,30.6,80.1,0,1008.5,
kalyani,2020-04-15,35,23,28.8,83.4,0.2,1009.1,
kalyani,2020-04-16,33,22.5,27.5,83.9,2.666,1007.5,
kalyani,2020-04-17,36,25.6,30.5,78.1,0.2,1005.8,
kalyani,2020-04-18,33.2,26.8,29.6,81.4,0.3,1007.5,
kalyani,2020-04-19,35,25.7,29.8,70.8,0,1008,
kalyani,2020-04-20,35,20,29.3,82.2,0,1008.5,
kalyani,2020-04-21,27,20,23.7,80.7,36.462,1009.8,
kalyani,2020-04-22,31.2,21,26.1,83.5,0,1008.5,
kalyani,2020-04-23,33,22,26.5,85.4,3.002,1007.8,
